LeadID,LeadCreatedDateKey,CampaignID,City,LeadScore,Status,QualifiedFlag,KycDoneFlag,AccountOpenedFlag,ConvertedInvestorID,FirstInvestmentDateKey
L0003286,20241018,CMP0008,Ottawa,37,New,0,0,0,,
L0003287,20240310,CMP0008,Markham,38,New,0,0,0,,
L0003288,20240503,CMP0004,Vaughan,70,Qualified,1,0,0,,
L0003289,20241018,CMP0009,Windsor,84,KYC Done,1,1,0,,
L0003290,20240615,CMP0005,Vaughan,29,New,0,0,0,,
L0003291,20241217,CMP0010,Mississauga,20,New,0,0,0,,
L0003292,20240103,CMP0016,Ottawa,31,New,0,0,0,,
L0003293,20240921,CMP0014,Windsor,61,Account Opened,1,1,1,,
L0003294,20241024,CMP0009,Hamilton,96,KYC Done,1,1,0,,
L0003295,20241201,CMP0018,Markham,24,New,0,0,0,,
L0003296,20240227,CMP0018,Kitchener,13,New,0,0,0,,
L0003297,20241226,CMP0008,Hamilton,57,Account Opened,1,1,1,,
L0003298,20240523,CMP0014,London,99,Invested,1,1,1,INV000380,20240608
L0003299,20240508,CMP0007,Hamilton,59,Qualified,1,0,0,,
L0003300,20240510,CMP0016,Mississauga,93,Account Opened,1,1,1,,
L0003301,20240821,CMP0007,Mississauga,67,Account Opened,1,1,1,,
L0003302,20240829,CMP0005,Hamilton,12,New,0,0,0,,
L0003303,20240622,CMP0003,Windsor,48,KYC Done,1,1,0,,
L0003304,20240126,CMP0016,Kitchener,79,Account Opened,1,1,1,,
L0003305,20241227,CMP0006,Toronto,55,Invested,1,1,1,INV000381,20241231
L0003306,20240322,CMP0015,Vaughan,27,Lost,0,0,0,,
L0003307,20240204,CMP0002,Toronto,26,Lost,0,0,0,,
L0003308,20240806,CMP0010,Hamilton,69,KYC Done,1,1,0,,
L0003309,20240530,CMP0008,Kitchener,51,Lost,0,0,0,,
L0003310,20240813,CMP0008,Kitchener,61,Lost,1,0,0,,
L0003311,20241116,CMP0004,Hamilton,43,Lost,0,0,0,,
L0003312,20240205,CMP0002,Hamilton,40,New,0,0,0,,
L0003313,20240413,CMP0007,Brampton,69,Qualified,1,0,0,,
L0003314,20240708,CMP0009,London,10,New,0,0,0,,
L0003315,20241015,CMP0015,Mississauga,49,Lost,0,0,0,,
L0003316,20240807,CMP0009,Toronto,43,New,0,0,0,,
L0003317,20240520,CMP0005,Markham,80,Qualified,1,0,0,,
L0003318,20240811,CMP0005,Toronto,75,Invested,1,1,1,INV000382,20240814
L0003319,20241224,CMP0012,Hamilton,48,New,0,0,0,,
L0003320,20240624,CMP0008,Brampton,33,New,0,0,0,,
L0003321,20241119,CMP0017,Toronto,31,New,0,0,0,,
L0003322,20241012,CMP0008,Toronto,29,New,0,0,0,,
L0003323,20240420,CMP0011,Toronto,34,New,0,0,0,,
L0003324,20240401,CMP0002,Toronto,78,Account Opened,1,1,1,,
L0003325,20241008,CMP0004,Hamilton,14,New,0,0,0,,
L0003326,20240316,CMP0016,Ottawa,12,New,0,0,0,,
L0003327,20240503,CMP0007,Brampton,58,KYC Done,1,1,0,,
L0003328,20240327,CMP0008,Vaughan,30,New,0,0,0,,
L0003329,20240809,CMP0011,London,84,Qualified,1,0,0,,
L0003330,20240417,CMP0002,London,77,Qualified,1,0,0,,
L0003331,20240829,CMP0010,Hamilton,79,Account Opened,1,1,1,,
L0003332,20241208,CMP0007,London,51,Invested,1,1,1,INV000383,20241211
L0003333,20241030,CMP0003,Mississauga,49,New,0,0,0,,
L0003334,20241212,CMP0008,Mississauga,48,KYC Done,1,1,0,,
L0003335,20240109,CMP0009,Mississauga,27,Lost,0,0,0,,
L0003336,20240615,CMP0004,London,61,Invested,1,1,1,INV000384,20240725
L0003337,20240321,CMP0010,Brampton,87,Lost,1,1,1,,
L0003338,20241201,CMP0014,Kitchener,33,New,0,0,0,,
L0003339,20240917,CMP0005,Toronto,15,Lost,0,0,0,,
L0003340,20240427,CMP0018,Brampton,60,Account Opened,1,1,1,,
L0003341,20240725,CMP0012,Toronto,45,Lost,0,0,0,,
L0003342,20240809,CMP0014,Markham,81,Qualified,1,0,0,,
L0003343,20240630,CMP0002,Ottawa,87,Qualified,1,0,0,,
L0003344,20240622,CMP0014,Hamilton,95,Account Opened,1,1,1,,
L0003345,20240121,CMP0007,Hamilton,45,New,0,0,0,,
L0003346,20240614,CMP0013,Toronto,91,Account Opened,1,1,1,,
L0003347,20240507,CMP0015,Markham,20,New,0,0,0,,
L0003348,20241026,CMP0005,Markham,43,New,0,0,0,,
L0003349,20241112,CMP0005,Hamilton,33,New,0,0,0,,
L0003350,20241001,CMP0002,Mississauga,93,Account Opened,1,1,1,,
L0003351,20240112,CMP0011,London,64,Invested,1,1,1,INV000385,20240224
L0003352,20241103,CMP0014,London,42,New,0,0,0,,
L0003353,20240525,CMP0008,Kitchener,23,New,0,0,0,,
L0003354,20240601,CMP0003,Toronto,80,KYC Done,1,1,0,,
L0003355,20241211,CMP0006,Kitchener,68,Invested,1,1,1,INV000386,20241231
L0003356,20241113,CMP0008,Vaughan,86,Account Opened,1,1,1,,
L0003357,20240119,CMP0017,Mississauga,49,Qualified,1,0,0,,
L0003358,20240511,CMP0003,London,23,New,0,0,0,,
L0003359,20241001,CMP0007,Mississauga,40,New,0,0,0,,
L0003360,20240716,CMP0012,Mississauga,65,Invested,1,1,1,INV000387,20240717
L0003361,20240404,CMP0005,Hamilton,31,New,0,0,0,,
L0003362,20240711,CMP0016,Toronto,16,New,0,0,0,,
L0003363,20241113,CMP0017,Toronto,84,Account Opened,1,1,1,,
L0003364,20240322,CMP0007,Hamilton,57,Qualified,1,0,0,,
L0003365,20240930,CMP0014,Kitchener,45,New,0,0,0,,
L0003366,20240925,CMP0014,Toronto,59,Lost,1,1,0,,
L0003367,20241120,CMP0013,Toronto,76,KYC Done,1,1,0,,
L0003368,20240419,CMP0004,Toronto,10,Lost,0,0,0,,
L0003369,20240320,CMP0001,Toronto,49,New,0,0,0,,
L0003370,20240719,CMP0007,Kitchener,32,New,0,0,0,,
L0003371,20240713,CMP0003,Ottawa,18,New,0,0,0,,
L0003372,20240529,CMP0006,London,13,New,0,0,0,,
L0003373,20241012,CMP0012,Brampton,49,New,0,0,0,,
L0003374,20241019,CMP0011,Windsor,58,KYC Done,1,1,0,,
L0003375,20240330,CMP0004,Ottawa,55,New,0,0,0,,
L0003376,20241018,CMP0001,Kitchener,80,Qualified,1,0,0,,
L0003377,20240325,CMP0005,Hamilton,51,New,0,0,0,,
L0003378,20240529,CMP0009,Kitchener,63,Lost,1,1,0,,
L0003379,20240110,CMP0015,Ottawa,83,Qualified,1,0,0,,
L0003380,20240504,CMP0007,Vaughan,69,Qualified,1,0,0,,
L0003381,20241216,CMP0006,Mississauga,91,Invested,1,1,1,INV000388,20241222
L0003382,20240610,CMP0010,Hamilton,29,New,0,0,0,,
L0003383,20240916,CMP0002,Hamilton,80,Invested,1,1,1,INV000389,20241023
L0003384,20240209,CMP0005,Ottawa,72,Account Opened,1,1,1,,
L0003385,20240820,CMP0001,Ottawa,62,Lost,1,0,0,,
L0003386,20240515,CMP0010,Toronto,10,New,0,0,0,,
L0003387,20240929,CMP0008,Kitchener,58,Account Opened,1,1,1,,
L0003388,20241205,CMP0011,Ottawa,87,Qualified,1,0,0,,
L0003389,20240713,CMP0012,Toronto,68,Invested,1,1,1,INV000390,20240821
L0003390,20240207,CMP0008,London,10,New,0,0,0,,
L0003391,20240623,CMP0016,London,35,New,0,0,0,,
L0003392,20240215,CMP0017,Toronto,61,KYC Done,1,1,0,,
L0003393,20240613,CMP0002,Mississauga,83,Account Opened,1,1,1,,
L0003394,20240123,CMP0017,Hamilton,50,Invested,1,1,1,INV000391,20240216
L0003395,20240822,CMP0004,Markham,87,Qualified,1,0,0,,
L0003396,20240423,CMP0005,Mississauga,81,Account Opened,1,1,1,,
L0003397,20240314,CMP0010,Mississauga,34,Lost,0,0,0,,
L0003398,20240107,CMP0001,London,27,New,0,0,0,,
L0003399,20241121,CMP0007,Toronto,91,Qualified,1,0,0,,
L0003400,20241102,CMP0004,Vaughan,63,Invested,1,1,1,INV000392,20241215
L0003401,20241024,CMP0009,Markham,86,KYC Done,1,1,0,,
L0003402,20240122,CMP0015,Vaughan,92,Qualified,1,0,0,,
L0003403,20240507,CMP0017,Brampton,48,New,0,0,0,,
L0003404,20241221,CMP0004,Toronto,14,New,0,0,0,,
L0003405,20240730,CMP0010,Hamilton,91,Account Opened,1,1,1,,
L0003406,20240217,CMP0009,Toronto,62,Account Opened,1,1,1,,
L0003407,20240221,CMP0008,Mississauga,20,New,0,0,0,,
L0003408,20240406,CMP0012,Brampton,57,KYC Done,1,1,0,,
L0003409,20241221,CMP0018,Ottawa,12,New,0,0,0,,
L0003410,20240303,CMP0008,Mississauga,36,New,0,0,0,,
L0003411,20241126,CMP0002,Mississauga,41,New,0,0,0,,
L0003412,20240905,CMP0017,Mississauga,50,Account Opened,1,1,1,,
L0003413,20241203,CMP0017,London,60,Qualified,1,0,0,,
L0003414,20241029,CMP0006,Mississauga,85,KYC Done,1,1,0,,
L0003415,20240501,CMP0010,London,41,New,0,0,0,,
L0003416,20241030,CMP0016,London,76,Account Opened,1,1,1,,
L0003417,20240302,CMP0010,London,94,Invested,1,1,1,INV000393,20240304
L0003418,20240416,CMP0009,Kitchener,77,Invested,1,1,1,INV000394,20240520
L0003419,20240318,CMP0017,Kitchener,32,New,0,0,0,,
L0003420,20240218,CMP0015,Toronto,70,Qualified,1,0,0,,
L0003421,20240202,CMP0010,Mississauga,35,New,0,0,0,,
L0003422,20240309,CMP0003,Markham,53,Account Opened,1,1,1,,
L0003423,20240213,CMP0008,Markham,67,KYC Done,1,1,0,,
L0003424,20240519,CMP0013,Toronto,36,New,0,0,0,,
L0003425,20240127,CMP0005,Windsor,10,New,0,0,0,,
L0003426,20240123,CMP0010,Vaughan,85,Invested,1,1,1,INV000395,20240222
L0003427,20241228,CMP0012,Vaughan,75,Lost,1,1,1,,
L0003428,20240202,CMP0002,Toronto,21,Lost,0,0,0,,
L0003429,20240128,CMP0011,Ottawa,43,New,0,0,0,,
L0003430,20240112,CMP0014,Ottawa,33,New,0,0,0,,
L0003431,20240218,CMP0004,Brampton,97,Invested,1,1,1,INV000396,20240308
L0003432,20240712,CMP0010,Mississauga,94,Qualified,1,0,0,,
L0003433,20241029,CMP0013,Toronto,72,KYC Done,1,1,0,,
L0003434,20240925,CMP0001,Vaughan,49,Account Opened,1,1,1,,
L0003435,20240731,CMP0012,Ottawa,14,New,0,0,0,,
L0003436,20240201,CMP0005,Hamilton,32,New,0,0,0,,
L0003437,20241010,CMP0008,Mississauga,18,New,0,0,0,,
L0003438,20240114,CMP0012,Kitchener,81,Invested,1,1,1,INV000397,20240119
L0003439,20240818,CMP0001,Kitchener,17,New,0,0,0,,
L0003440,20240529,CMP0001,Hamilton,70,Lost,1,1,0,,
L0003441,20241118,CMP0009,Mississauga,95,Account Opened,1,1,1,,
L0003442,20240422,CMP0018,Mississauga,37,New,0,0,0,,
L0003443,20240821,CMP0001,Hamilton,71,Invested,1,1,1,INV000398,20240905
L0003444,20240610,CMP0015,Markham,89,Account Opened,1,1,1,,
L0003445,20240710,CMP0002,Windsor,48,New,0,0,0,,
L0003446,20241209,CMP0009,Toronto,50,Lost,0,0,0,,
L0003447,20240917,CMP0008,Mississauga,28,New,0,0,0,,
L0003448,20240531,CMP0009,Brampton,48,Qualified,1,0,0,,
L0003449,20240612,CMP0002,Brampton,88,Account Opened,1,1,1,,
L0003450,20240914,CMP0014,Hamilton,69,Qualified,1,0,0,,
L0003451,20240506,CMP0005,Ottawa,28,New,0,0,0,,
L0003452,20240302,CMP0014,Vaughan,57,Qualified,1,0,0,,
L0003453,20240620,CMP0012,Mississauga,73,Qualified,1,0,0,,
L0003454,20240125,CMP0010,Brampton,16,New,0,0,0,,
L0003455,20240303,CMP0006,Ottawa,78,KYC Done,1,1,0,,
L0003456,20240602,CMP0012,Markham,28,New,0,0,0,,
L0003457,20241018,CMP0018,Markham,36,New,0,0,0,,
L0003458,20241012,CMP0017,Vaughan,47,Lost,0,0,0,,
L0003459,20240405,CMP0017,Ottawa,55,Qualified,1,0,0,,
L0003460,20240603,CMP0004,Mississauga,92,Lost,1,1,1,,
L0003461,20240226,CMP0011,London,30,New,0,0,0,,
L0003462,20241003,CMP0008,Kitchener,33,New,0,0,0,,
L0003463,20240331,CMP0018,Mississauga,44,New,0,0,0,,
L0003464,20241019,CMP0018,Toronto,87,KYC Done,1,1,0,,
L0003465,20241104,CMP0016,Toronto,96,Account Opened,1,1,1,,
L0003466,20240909,CMP0003,Hamilton,50,New,0,0,0,,
L0003467,20240430,CMP0006,Ottawa,72,Lost,1,1,0,,
L0003468,20241214,CMP0013,Toronto,92,KYC Done,1,1,0,,
L0003469,20240908,CMP0014,Toronto,86,Invested,1,1,1,INV000399,20241008
L0003470,20240824,CMP0007,Hamilton,71,KYC Done,1,1,0,,
L0003471,20241109,CMP0003,Brampton,58,Lost,1,1,0,,
L0003472,20241118,CMP0003,Mississauga,98,Account Opened,1,1,1,,
L0003473,20240129,CMP0013,Hamilton,31,New,0,0,0,,
L0003474,20241118,CMP0009,Toronto,42,New,0,0,0,,
L0003475,20241006,CMP0009,Toronto,74,KYC Done,1,1,0,,
L0003476,20240316,CMP0015,Mississauga,11,New,0,0,0,,
L0003477,20240422,CMP0001,Mississauga,55,New,0,0,0,,
L0003478,20241002,CMP0014,Toronto,86,Qualified,1,0,0,,
L0003479,20240320,CMP0005,Toronto,25,New,0,0,0,,
L0003480,20240614,CMP0017,Toronto,82,Qualified,1,0,0,,
L0003481,20240909,CMP0018,London,47,Lost,0,0,0,,
L0003482,20240826,CMP0010,Markham,87,Invested,1,1,1,INV000400,20241008
L0003483,20241128,CMP0006,Toronto,67,Invested,1,1,1,INV000401,20241222
L0003484,20240210,CMP0005,Hamilton,24,New,0,0,0,,
L0003485,20240417,CMP0004,Mississauga,76,Account Opened,1,1,1,,
L0003486,20241226,CMP0018,Vaughan,15,New,0,0,0,,
L0003487,20240727,CMP0004,Mississauga,31,New,0,0,0,,
L0003488,20240401,CMP0009,Toronto,89,Invested,1,1,1,INV000402,20240511
L0003489,20240416,CMP0009,Brampton,88,Account Opened,1,1,1,,
L0003490,20240504,CMP0013,Toronto,14,New,0,0,0,,
L0003491,20240721,CMP0016,Toronto,44,New,0,0,0,,
L0003492,20240414,CMP0011,Mississauga,18,New,0,0,0,,
L0003493,20240815,CMP0014,Hamilton,34,New,0,0,0,,
L0003494,20240611,CMP0011,Toronto,97,Invested,1,1,1,INV000403,20240723
L0003495,20240811,CMP0008,Mississauga,27,New,0,0,0,,
L0003496,20240226,CMP0003,Vaughan,67,Account Opened,1,1,1,,
L0003497,20240816,CMP0004,Mississauga,82,Invested,1,1,1,INV000404,20240926
L0003498,20241204,CMP0008,Toronto,89,Invested,1,1,1,INV000405,20241231
L0003499,20240219,CMP0001,Ottawa,41,New,0,0,0,,
L0003500,20240429,CMP0006,Toronto,72,Lost,1,1,1,,
L0003501,20240910,CMP0009,Markham,53,Invested,1,1,1,INV000406,20241014
L0003502,20240813,CMP0009,Mississauga,19,Lost,0,0,0,,
L0003503,20240903,CMP0015,Toronto,30,New,0,0,0,,
L0003504,20240723,CMP0018,Markham,77,Invested,1,1,1,INV000407,20240725
L0003505,20240906,CMP0014,Vaughan,71,Account Opened,1,1,1,,
L0003506,20240811,CMP0002,London,56,Qualified,1,0,0,,
L0003507,20240128,CMP0008,Mississauga,80,Invested,1,1,1,INV000408,20240221
L0003508,20241001,CMP0014,Ottawa,72,Lost,1,0,0,,
L0003509,20240612,CMP0011,Windsor,40,New,0,0,0,,
L0003510,20240119,CMP0009,Ottawa,36,New,0,0,0,,
L0003511,20240529,CMP0008,Kitchener,95,KYC Done,1,1,0,,
L0003512,20240608,CMP0008,Hamilton,97,Qualified,1,0,0,,
L0003513,20240201,CMP0011,Vaughan,12,New,0,0,0,,
L0003514,20241230,CMP0004,Toronto,81,Invested,1,1,1,INV000409,20241231
L0003515,20240322,CMP0010,Kitchener,21,Lost,0,0,0,,
L0003516,20240501,CMP0004,Vaughan,87,KYC Done,1,1,0,,
L0003517,20240610,CMP0013,Markham,62,Lost,1,1,1,,
L0003518,20241031,CMP0016,Kitchener,71,Qualified,1,0,0,,
L0003519,20240928,CMP0010,Markham,73,KYC Done,1,1,0,,
L0003520,20241009,CMP0007,Ottawa,64,Account Opened,1,1,1,,
L0003521,20240327,CMP0017,Hamilton,32,New,0,0,0,,
L0003522,20241105,CMP0012,Markham,82,Account Opened,1,1,1,,
L0003523,20241030,CMP0008,London,59,Lost,1,0,0,,
L0003524,20240618,CMP0001,Hamilton,59,KYC Done,1,1,0,,
L0003525,20240718,CMP0001,Hamilton,38,New,0,0,0,,
L0003526,20240114,CMP0004,Vaughan,10,New,0,0,0,,
L0003527,20241005,CMP0005,Toronto,59,Account Opened,1,1,1,,
L0003528,20241217,CMP0013,London,41,New,0,0,0,,
L0003529,20240621,CMP0010,Ottawa,69,KYC Done,1,1,0,,
L0003530,20240716,CMP0018,Markham,42,New,0,0,0,,
L0003531,20240701,CMP0010,Toronto,97,Qualified,1,0,0,,
L0003532,20240131,CMP0017,Ottawa,71,Account Opened,1,1,1,,
L0003533,20240814,CMP0010,Toronto,51,Invested,1,1,1,INV000410,20240908
L0003534,20240921,CMP0007,Hamilton,73,Account Opened,1,1,1,,
L0003535,20241205,CMP0013,Markham,68,KYC Done,1,1,0,,
L0003536,20241206,CMP0009,Hamilton,65,Qualified,1,0,0,,
L0003537,20240629,CMP0005,Ottawa,62,Account Opened,1,1,1,,
L0003538,20241216,CMP0009,Brampton,93,Account Opened,1,1,1,,
L0003539,20240712,CMP0012,Hamilton,38,New,0,0,0,,
L0003540,20240822,CMP0007,Vaughan,48,New,0,0,0,,
L0003541,20240808,CMP0013,London,32,New,0,0,0,,
L0003542,20241231,CMP0018,Toronto,61,Invested,1,1,1,INV000411,20241231
L0003543,20240926,CMP0008,Ottawa,98,Account Opened,1,1,1,,
L0003544,20240213,CMP0006,London,64,Account Opened,1,1,1,,
L0003545,20240127,CMP0008,Ottawa,28,New,0,0,0,,
L0003546,20240530,CMP0016,Hamilton,92,KYC Done,1,1,0,,
L0003547,20240707,CMP0004,Kitchener,81,Invested,1,1,1,INV000412,20240708
L0003548,20240901,CMP0018,Vaughan,49,Account Opened,1,1,1,,
L0003549,20240625,CMP0008,Toronto,23,New,0,0,0,,
L0003550,20240707,CMP0016,Ottawa,46,New,0,0,0,,
L0003551,20241203,CMP0015,Hamilton,82,Account Opened,1,1,1,,
L0003552,20240502,CMP0015,Vaughan,61,KYC Done,1,1,0,,
L0003553,20240629,CMP0017,Mississauga,26,New,0,0,0,,
L0003554,20240723,CMP0004,Toronto,24,New,0,0,0,,
L0003555,20240620,CMP0011,Hamilton,97,Invested,1,1,1,INV000413,20240625
L0003556,20241220,CMP0002,Ottawa,50,New,0,0,0,,
L0003557,20241218,CMP0006,Mississauga,71,Invested,1,1,1,INV000414,20241231
L0003558,20240706,CMP0001,Kitchener,42,New,0,0,0,,
L0003559,20240613,CMP0013,Mississauga,18,New,0,0,0,,
L0003560,20240803,CMP0011,Toronto,47,Invested,1,1,1,INV000415,20240819
L0003561,20240307,CMP0014,Toronto,72,Account Opened,1,1,1,,
L0003562,20240604,CMP0004,Toronto,40,New,0,0,0,,
L0003563,20240320,CMP0006,Toronto,64,Qualified,1,0,0,,
L0003564,20240222,CMP0013,Brampton,49,Invested,1,1,1,INV000416,20240305
L0003565,20240204,CMP0015,Toronto,40,New,0,0,0,,
L0003566,20240802,CMP0016,Ottawa,32,New,0,0,0,,
L0003567,20240101,CMP0002,Brampton,33,Lost,0,0,0,,
L0003568,20240824,CMP0008,Hamilton,33,New,0,0,0,,
L0003569,20240607,CMP0001,Windsor,74,Account Opened,1,1,1,,
L0003570,20240514,CMP0015,Windsor,40,New,0,0,0,,
L0003571,20241008,CMP0003,Brampton,76,KYC Done,1,1,0,,
L0003572,20240716,CMP0015,Brampton,37,New,0,0,0,,
L0003573,20240925,CMP0003,London,39,New,0,0,0,,
L0003574,20240916,CMP0001,Brampton,93,KYC Done,1,1,0,,
L0003575,20240112,CMP0016,Markham,88,Account Opened,1,1,1,,
L0003576,20240319,CMP0008,Hamilton,46,New,0,0,0,,
L0003577,20240727,CMP0008,Toronto,34,New,0,0,0,,
L0003578,20241223,CMP0012,Brampton,74,Invested,1,1,1,INV000417,20241226
L0003579,20240226,CMP0005,Vaughan,16,New,0,0,0,,
L0003580,20240208,CMP0013,Ottawa,51,New,0,0,0,,
L0003581,20241210,CMP0008,London,63,Invested,1,1,1,INV000418,20241224
L0003582,20241219,CMP0005,London,70,Qualified,1,0,0,,
L0003583,20240302,CMP0008,Ottawa,19,New,0,0,0,,
L0003584,20240527,CMP0001,Mississauga,10,New,0,0,0,,
L0003585,20240817,CMP0006,Hamilton,34,New,0,0,0,,
L0003586,20240312,CMP0011,Toronto,20,New,0,0,0,,
L0003587,20240429,CMP0003,Hamilton,55,KYC Done,1,1,0,,
L0003588,20240524,CMP0003,Toronto,92,Lost,1,1,1,,
L0003589,20240822,CMP0012,Kitchener,35,New,0,0,0,,
L0003590,20240422,CMP0008,London,50,New,0,0,0,,
L0003591,20240530,CMP0003,Toronto,29,New,0,0,0,,
L0003592,20240415,CMP0014,Markham,13,New,0,0,0,,
L0003593,20241005,CMP0014,London,73,KYC Done,1,1,0,,
L0003594,20240226,CMP0001,London,33,New,0,0,0,,
L0003595,20240325,CMP0004,Mississauga,59,Account Opened,1,1,1,,
L0003596,20240401,CMP0007,Ottawa,71,KYC Done,1,1,0,,
L0003597,20241127,CMP0014,Hamilton,85,Lost,1,1,0,,
L0003598,20241211,CMP0002,Brampton,26,New,0,0,0,,
L0003599,20240702,CMP0015,Ottawa,62,Qualified,1,0,0,,
L0003600,20240227,CMP0006,Mississauga,91,KYC Done,1,1,0,,
L0003601,20241003,CMP0003,Vaughan,53,New,0,0,0,,
L0003602,20240629,CMP0016,Windsor,13,New,0,0,0,,
L0003603,20241107,CMP0002,Mississauga,33,New,0,0,0,,
L0003604,20240511,CMP0003,Brampton,81,Qualified,1,0,0,,
L0003605,20241231,CMP0018,Toronto,81,Account Opened,1,1,1,,
L0003606,20241022,CMP0010,Vaughan,38,New,0,0,0,,
L0003607,20240322,CMP0009,Toronto,27,New,0,0,0,,
L0003608,20240922,CMP0013,Markham,36,New,0,0,0,,
L0003609,20240415,CMP0012,Markham,31,New,0,0,0,,
L0003610,20240508,CMP0012,Mississauga,76,Invested,1,1,1,INV000419,20240510
L0003611,20240401,CMP0001,Markham,85,Invested,1,1,1,INV000420,20240428
L0003612,20240906,CMP0010,Ottawa,14,New,0,0,0,,
L0003613,20240406,CMP0006,Brampton,76,Account Opened,1,1,1,,
L0003614,20240821,CMP0015,Vaughan,77,Qualified,1,0,0,,
L0003615,20240801,CMP0010,Ottawa,65,Account Opened,1,1,1,,
L0003616,20241001,CMP0003,Toronto,88,Invested,1,1,1,INV000421,20241102
L0003617,20241229,CMP0016,Hamilton,13,New,0,0,0,,
L0003618,20240104,CMP0006,Hamilton,72,Account Opened,1,1,1,,
L0003619,20241228,CMP0005,Hamilton,21,New,0,0,0,,
L0003620,20240210,CMP0017,Brampton,90,Account Opened,1,1,1,,
L0003621,20240711,CMP0014,Hamilton,54,Invested,1,1,1,INV000422,20240728
L0003622,20240504,CMP0016,Mississauga,18,New,0,0,0,,
L0003623,20240821,CMP0012,Ottawa,77,Qualified,1,0,0,,
L0003624,20240921,CMP0017,Toronto,77,Account Opened,1,1,1,,
L0003625,20241110,CMP0003,Hamilton,51,Invested,1,1,1,INV000423,20241210
L0003626,20240527,CMP0011,Markham,37,New,0,0,0,,
L0003627,20241207,CMP0006,Toronto,11,Lost,0,0,0,,
L0003628,20240428,CMP0008,Toronto,91,KYC Done,1,1,0,,
L0003629,20240315,CMP0005,Markham,26,Lost,0,0,0,,
L0003630,20240518,CMP0004,Mississauga,85,Qualified,1,0,0,,
L0003631,20240712,CMP0008,Mississauga,62,Invested,1,1,1,INV000424,20240721
L0003632,20240901,CMP0017,Ottawa,71,KYC Done,1,1,0,,
L0003633,20241031,CMP0012,Ottawa,72,Qualified,1,0,0,,
L0003634,20240323,CMP0007,Toronto,87,KYC Done,1,1,0,,
L0003635,20240420,CMP0008,Markham,13,New,0,0,0,,
L0003636,20241209,CMP0010,Toronto,99,Qualified,1,0,0,,
L0003637,20240609,CMP0005,Markham,13,Lost,0,0,0,,
L0003638,20240329,CMP0010,Markham,99,Account Opened,1,1,1,,
L0003639,20241226,CMP0013,Toronto,33,New,0,0,0,,
L0003640,20240613,CMP0005,London,86,Qualified,1,0,0,,
L0003641,20241226,CMP0011,Hamilton,17,New,0,0,0,,
L0003642,20241202,CMP0013,Windsor,51,New,0,0,0,,
L0003643,20241127,CMP0010,London,58,New,0,0,0,,
L0003644,20240731,CMP0006,Brampton,95,Invested,1,1,1,INV000425,20240912
L0003645,20241019,CMP0010,Hamilton,21,New,0,0,0,,
L0003646,20241217,CMP0015,Hamilton,13,New,0,0,0,,
L0003647,20240408,CMP0004,London,68,Qualified,1,0,0,,
L0003648,20240114,CMP0011,Ottawa,14,Lost,0,0,0,,
L0003649,20240427,CMP0013,Markham,79,Account Opened,1,1,1,,
L0003650,20240821,CMP0006,Mississauga,13,Lost,0,0,0,,
L0003651,20240719,CMP0007,Windsor,97,Invested,1,1,1,INV000426,20240730
L0003652,20240130,CMP0016,Mississauga,57,Account Opened,1,1,1,,
L0003653,20240724,CMP0007,Toronto,95,Account Opened,1,1,1,,
L0003654,20240304,CMP0011,Toronto,21,Lost,0,0,0,,
L0003655,20240704,CMP0003,Kitchener,34,New,0,0,0,,
L0003656,20240729,CMP0017,Markham,50,KYC Done,1,1,0,,
L0003657,20240821,CMP0011,Brampton,12,New,0,0,0,,
L0003658,20240530,CMP0014,Kitchener,19,New,0,0,0,,
L0003659,20240529,CMP0011,Mississauga,39,New,0,0,0,,
L0003660,20240905,CMP0007,Mississauga,76,Account Opened,1,1,1,,
L0003661,20241001,CMP0007,Toronto,73,KYC Done,1,1,0,,
L0003662,20241022,CMP0013,Ottawa,17,New,0,0,0,,
L0003663,20240502,CMP0016,Ottawa,15,New,0,0,0,,
L0003664,20240604,CMP0003,Toronto,69,Qualified,1,0,0,,
L0003665,20240501,CMP0016,Toronto,42,New,0,0,0,,
L0003666,20240712,CMP0015,Brampton,81,Account Opened,1,1,1,,
L0003667,20240216,CMP0002,Mississauga,36,New,0,0,0,,
L0003668,20240606,CMP0002,Ottawa,42,Lost,0,0,0,,
L0003669,20240310,CMP0013,Ottawa,29,New,0,0,0,,
L0003670,20240713,CMP0016,Toronto,33,New,0,0,0,,
L0003671,20241107,CMP0008,Toronto,73,Qualified,1,0,0,,
L0003672,20241226,CMP0012,Hamilton,52,Lost,0,0,0,,
L0003673,20240612,CMP0018,Markham,69,KYC Done,1,1,0,,
L0003674,20240121,CMP0006,Ottawa,17,New,0,0,0,,
L0003675,20240324,CMP0005,Ottawa,58,Qualified,1,0,0,,
L0003676,20240208,CMP0018,Windsor,51,Qualified,1,0,0,,
L0003677,20241004,CMP0006,Markham,91,Account Opened,1,1,1,,
L0003678,20241226,CMP0009,Mississauga,48,Lost,0,0,0,,
L0003679,20240721,CMP0008,Vaughan,19,New,0,0,0,,
L0003680,20240305,CMP0010,Ottawa,72,Invested,1,1,1,INV000427,20240310
L0003681,20240108,CMP0005,Ottawa,23,New,0,0,0,,
L0003682,20241223,CMP0013,London,91,Qualified,1,0,0,,
L0003683,20240425,CMP0013,Brampton,44,New,0,0,0,,
L0003684,20240210,CMP0004,Vaughan,80,Qualified,1,0,0,,
